path,md5,size,category,schema_kind,model,phase,task,class,stage,n_cases,n_metrics,note
Phi/heldout_DET_error/s04_projections/det_4x4_error_projections.json,4327ef470566440de5e640529e89e6b0,81257,results,projections_meta,Phi-4-14B,heldout,det,error,s04_projections,2,2,
Phi/heldout_DET_error/s05_ablations/det_4x4_error_expD_prime_mlp_mean_ablation.json,1767485dc3c99f1bf8866a7154eeff82,444279,results,s05_ablations,Phi-4-14B,heldout,det,error,s05_ablations,150,6,
Phi/heldout_DET_error/s05_ablations/det_4x4_error_expE_prime_joint_mean_ablation.json,90e5b8d6c90c49195b02db1c3199a7bd,126895,results,s05_joint,Phi-4-14B,heldout,det,error,s05_ablations,151,3,
Phi/heldout_DET_error/s06_direction_subtraction/det_4x4_error_expG_prime_bias_subtraction_a0.5-1-2-3.json,bf44b2d67da59a4edaace8637d46d2a6,487314,results,s06_edits,Phi-4-14B,heldout,det,error,s06_direction_subtraction,146,63,
Phi/heldout_DET_error/s08_c2_steering/det_4x4_error_exp_combined_ablation.json,2e3a06d5f696e13816d656163eebce57,396082,results,meta_results,Phi-4-14B,heldout,det,error,s08_c2_steering,2,110,
Phi/heldout_DET_error/s08_c2_steering/det_4x4_error_exp_ctrl_mag.json,ff3037c874a34c1079bf88bd5a484eb8,256171,results,meta_results,Phi-4-14B,heldout,det,error,s08_c2_steering,2,70,
Phi/heldout_DET_error/s09_judge/det_4x4_error_judge_candidates_armB.json,13ba6b2a4fb4c5e8d39615dc4808c771,136543,results,meta_results,Phi-4-14B,heldout,det,error,s09_judge,2,23,
Phi/heldout_IBP_correct_deepsign/ibp_correct_deepsign_targets.json,a1f122a5fdfbd16501e7138bcb7abdd0,3650,config_targets,,Phi-4-14B,heldout,ibp,correct,root,,0,
Phi/heldout_IBP_correct_deepsign/s01_logit_lens/ibp_correct_deepsign_expA_logit_lens.json,78285c3d518a82dfeb3a8a3457c65614,184620,results,lens_standard,Phi-4-14B,heldout,ibp,correct,s01_logit_lens,146,12,
Phi/heldout_IBP_correct_deepsign/s02_dla/ibp_correct_deepsign_expB_dla.json,7839049315b8144eda7f5b455e904975,1712314,results,dla_standard,Phi-4-14B,heldout,ibp,correct,s02_dla,146,124,
Phi/heldout_IBP_correct_deepsign/s02_dla/ibp_correct_deepsign_exp_matched_dla.json,53f3c9bd5a5efd9c3eb5f4f2b23439d6,344892,results,dla_standard,Phi-4-14B,heldout,ibp,correct,s02_dla,146,124,
Phi/heldout_IBP_correct_deepsign/s04_projections/ibp_correct_deepsign_projections.json,907f077fca413c58fa2456846f32892d,80411,results,projections_meta,Phi-4-14B,heldout,ibp,correct,s04_projections,2,2,
Phi/heldout_IBP_correct_deepsign/s05_ablations/ibp_correct_deepsign_expD_prime_mlp_mean_ablation.json,f236ccedeb2f5bceaa49f883d747011e,435798,results,s05_ablations,Phi-4-14B,heldout,ibp,correct,s05_ablations,146,6,
Phi/heldout_IBP_correct_deepsign/s05_ablations/ibp_correct_deepsign_expE_prime_joint_mean_ablation.json,805b3be5a78454e225cedd472666b221,126906,results,s05_joint,Phi-4-14B,heldout,ibp,correct,s05_ablations,147,3,
Phi/heldout_IBP_correct_deepsign/s06_direction_subtraction/ibp_correct_deepsign_expG_prime_bias_subtraction_a0.5-1-2-3.json,61fa5b25b93322f7795de4fcadcd46ac,489891,results,s06_edits,Phi-4-14B,heldout,ibp,correct,s06_direction_subtraction,146,63,
Phi/heldout_IBP_correct_deepsign/s08_c2_steering/ibp_correct_deepsign_c2_on_correct.json,2c5df2967ca905ed111ed8da4445f5d0,141290,results,meta_results,Phi-4-14B,heldout,ibp,correct,s08_c2_steering,2,23,
Phi/heldout_IBP_correct_deepsign/s09_judge/ibp_correct_deepsign_judge_crossdomain.json,d14b0d60cbedfbeb2f9749766d7d842b,137172,results,meta_results,Phi-4-14B,heldout,ibp,correct,s09_judge,2,23,
Phi/heldout_IBP_error/ibp_error_targets.json,a1f122a5fdfbd16501e7138bcb7abdd0,3650,config_targets,,Phi-4-14B,heldout,ibp,error,root,,0,
Phi/heldout_IBP_error/s01_logit_lens/ibp_error_expA_logit_lens.json,8d99487e9e392d920323e707717b5a97,96610,results,lens_standard,Phi-4-14B,heldout,ibp,error,s01_logit_lens,77,12,
Phi/heldout_IBP_error/s02_dla/ibp_error_expB_dla.json,09d7bdd097a7bb22f441bb9e8350479f,903848,results,dla_standard,Phi-4-14B,heldout,ibp,error,s02_dla,77,124,
Phi/heldout_IBP_error/s02_dla/ibp_error_exp_matched_dla.json,0938aa936462c801189ab7f33eabcd7b,182600,results,dla_standard,Phi-4-14B,heldout,ibp,error,s02_dla,77,124,
Phi/heldout_IBP_error/s04_projections/ibp_error_projections.json,b6b40bff5d3535e2fb71227fe1bd5d60,41557,results,projections_meta,Phi-4-14B,heldout,ibp,error,s04_projections,2,2,
Phi/heldout_IBP_error/s05_ablations/ibp_error_expD_prime_mlp_mean_ablation.json,0bdac3ac38287caaa23298f6bb6fe91f,226742,results,s05_ablations,Phi-4-14B,heldout,ibp,error,s05_ablations,77,6,
Phi/heldout_IBP_error/s05_ablations/ibp_error_expE_prime_joint_mean_ablation.json,eb57bcfc4d9ab0676399f60befc4406a,65703,results,s05_joint,Phi-4-14B,heldout,ibp,error,s05_ablations,78,3,
Phi/heldout_IBP_error/s06_direction_subtraction/ibp_error_expG_prime_bias_subtraction_a0.5-1-2-3.json,e1546306636b8fe8a6b792cb6e66905c,253022,results,s06_edits,Phi-4-14B,heldout,ibp,error,s06_direction_subtraction,76,63,
Phi/heldout_IBP_error/s08_c2_steering/ibp_error_exp_combined_ablation.json,a6d789db5a8a9b777404398e4c7da160,206370,results,meta_results,Phi-4-14B,heldout,ibp,error,s08_c2_steering,2,110,
Phi/heldout_IBP_error/s08_c2_steering/ibp_error_exp_ctrl_mag.json,ed0bb8fa9692ad96614473ca54654698,133281,results,meta_results,Phi-4-14B,heldout,ibp,error,s08_c2_steering,2,70,
Phi/heldout_IBP_error/s09_judge/ibp_error_judge_candidates_armB.json,ea36fec61903ceafb7461d079e69925f,71001,results,meta_results,Phi-4-14B,heldout,ibp,error,s09_judge,2,23,
Phi/raw_data_DET/discovery/phi_det4x4_correct_train_discovery_n50.csv,0ed1ba47e7c431eb4edca09ad860bd41,346603,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/raw_data_DET/discovery/phi_det4x4_correct_train_discovery_n50_deepsign_rolematched.csv,7d6861da8bc47b8caae099a9d234f062,8584,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/raw_data_DET/discovery/phi_det4x4_error_train_discovery_n61.csv,1ab5946862ff4b21a144a2f5da8bfea2,500403,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/raw_data_DET/heldout/phi_det4x4_correct_validation_heldout_n149.csv,7b206031f372328e09ba88b3f1868c70,1063425,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/raw_data_DET/heldout/phi_det4x4_correct_validation_heldout_n149_deepsign_rolematched.csv,ee6a8c730c94460f29b8ea4eedc0fe41,25353,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/raw_data_DET/heldout/phi_det4x4_error_validation_heldout_n150.csv,96e6095f1cddaa051ee5c71c2af27ce6,1238355,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/raw_data_IBP/discovery/phi_ibp_correct_train_discovery_n50.csv,d07df12da004999ce342e6a3477e9625,338898,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/raw_data_IBP/discovery/phi_ibp_correct_train_discovery_n50_deepsign_rolematched.csv,5f726d8eb54e0086f92b4b74b68c596e,8908,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/raw_data_IBP/discovery/phi_ibp_error_train_discovery_n40.csv,dbc1f2554118b396443ef76256f3a377,254375,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/raw_data_IBP/heldout/phi_ibp_correct_validation_heldout_n146.csv,e8ac6b9633b9a79e2babe2758e824509,958095,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/raw_data_IBP/heldout/phi_ibp_correct_validation_heldout_n146_deepsign_rolematched.csv,982506539abe2625496ec0b498629cc4,25695,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/raw_data_IBP/heldout/phi_ibp_error_validation_heldout_n77.csv,62ce159a31542558e533485e168d1eee,502382,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Phi/targets_frozen_phi.json,56d41a4f2f9e75a4d0d029668891c93f,3747,config_targets,,Phi-4-14B,n/a,n/a,n/a,root,,0,
Qwen/arith_control/expA_logit_lens.json,b74c046fb31faa7900fe1bef102b7d4a,99353,results,lens_standard,Qwen-2.5-72B,control,arith,n/a,root,48,12,
Qwen/arith_control/expB_dla.json,a8d5a354801b2ed00ae4e65efc83a341,679946,results,dla_standard,Qwen-2.5-72B,control,arith,n/a,root,48,204,
Qwen/arith_control/qwen_arith_simple_n48_experiment_ready.xlsx,3d4de1e252d9ff00ac6a2f7e9b23925a,15612,input_data,,Qwen-2.5-72B,control,arith,n/a,root,,0,
Qwen/base_origin/exp10_base_origin_dla.json,74615deae9d3a5fd726a9afe98905f1f,25978,results,generic,Qwen-2.5-72B,exploratory,det,n/a,root,4,1,
Qwen/discovery_4x4_DET/s01_logit_lens/det_4x4_correct_expA_logit_lens.json,6f7882ce232bd536c50a622c3183c417,98253,results,lens_standard,Qwen-2.5-72B,discovery,det,correct,s01_logit_lens,47,12,
Qwen/discovery_4x4_DET/s01_logit_lens/det_4x4_error_expA_logit_lens.json,7eb02433298bc0f1bbf90f63c1f237bc,123451,results,lens_standard,Qwen-2.5-72B,discovery,det,error,s01_logit_lens,59,12,
Qwen/discovery_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,8d653bce69ba33005bbe36906c977d7a,667535,results,dla_standard,Qwen-2.5-72B,discovery,det,correct,s02_dla,47,204,
Qwen/discovery_4x4_DET/s02_dla/det_4x4_error_expB_dla.json,a7f895432b6f2d0e956e63e5186bde32,837213,results,dla_standard,Qwen-2.5-72B,discovery,det,error,s02_dla,59,204,
Qwen/discovery_4x4_DET/s04_projections/det_4x4_correct_projections.json,55e1b959a0f462cca22be37d6191a598,14290,results,projections_case,Qwen-2.5-72B,discovery,det,correct,s04_projections,47,19,
Qwen/discovery_4x4_DET/s04_projections/det_4x4_error_projections.json,716bef8d0bfa0812fe407966cf2c15f5,17749,results,projections_case,Qwen-2.5-72B,discovery,det,error,s04_projections,59,19,
Qwen/discovery_4x4_DET/s05_ablations/det_4x4_error_L77attn_retest.json,e549f9e9ae0ee8b2436b910be482adfc,86150,results,retest_counts,Qwen-2.5-72B,discovery,det,error,s05_ablations,44,4,
Qwen/discovery_4x4_DET/s05_ablations/det_4x4_error_habit_ablation.json,3531552628cdd8ed0bbaa180f345ae09,44355,results,flat_delta,Qwen-2.5-72B,discovery,det,error,s05_ablations,59,6,
Qwen/discovery_4x4_DET/s05_ablations/det_4x4_error_joint_ablation.json,6a3e6730d9882ca5ebae8bf35a9e937a,42617,results,s05_joint,Qwen-2.5-72B,discovery,det,error,s05_ablations,59,3,
Qwen/discovery_4x4_DET/s06_direction_subtraction/det_4x4_error_direction_subtraction.json,0f98d1a85349029548a1d121631bc8d3,92244,results,s06_edits,Qwen-2.5-72B,discovery,det,error,s06_direction_subtraction,44,39,
Qwen/discovery_4x4_DET/s07_patching/det_4x4_correct_reverse_patch.json,d46195aa0e7449084a7d282f69bf153f,26395,results,s07_patches,Qwen-2.5-72B,discovery,det,correct,s07_patching,47,10,
Qwen/discovery_4x4_DET/s07_patching/det_4x4_error_correct_mean_patch.json,ff300d22d1666007ee37595315fa05ad,43095,results,s07_patches,Qwen-2.5-72B,discovery,det,error,s07_patching,44,13,
Qwen/discovery_4x4_DET/s07_patching/det_4x4_error_signmatched_patch.json,5a14e1d4a4c144cfeafc8e631f4c87f3,59625,results,meta_results,Qwen-2.5-72B,discovery,det,error,s07_patching,2,23,
Qwen/discovery_4x4_DET/s08_c2_steering/det_4x4_correct_c2_on_correct.json,48f7d0f3daa1a8ba92a9bb0b33696f27,45217,results,meta_results,Qwen-2.5-72B,discovery,det,correct,s08_c2_steering,2,23,
Qwen/discovery_4x4_DET/s08_c2_steering/det_4x4_error_combined_ablation.json,65e8393b2c4a9c04b075854e83f37be1,118950,results,meta_results,Qwen-2.5-72B,discovery,det,error,s08_c2_steering,2,110,
Qwen/discovery_4x4_DET/s08_c2_steering/det_4x4_error_ctrl_mag.json,4b9f536d9dc58947e5db38b849afcc55,77220,results,meta_results,Qwen-2.5-72B,discovery,det,error,s08_c2_steering,2,70,
Qwen/discovery_4x4_DET/s08_c2_steering/det_4x4_error_generate_flipped.json,d7b7c383c16a4eb8aad85a9ed9ba3bb0,17874,results,meta_results,Qwen-2.5-72B,discovery,det,error,s08_c2_steering,2,4,
Qwen/discovery_4x4_DET/s09_judge/det_4x4_correct_judge_candidates_armA.json,1c5b6d2d4d9d4762417f4b4ae9387243,75358,results,meta_results,Qwen-2.5-72B,discovery,det,correct,s09_judge,2,29,
Qwen/discovery_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,42d90de1ea160e576108e390ac1872d2,75481,results,meta_results,Qwen-2.5-72B,discovery,det,error,s09_judge,2,41,
Qwen/discovery_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,876c65e697a5ea0b54f773b681363c76,52010,results,lens_standard,Qwen-2.5-72B,discovery,ibp,correct,s01_logit_lens,25,11,
Qwen/discovery_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,508f50a82d972606c5f9803c8df58522,20987,results,lens_standard,Qwen-2.5-72B,discovery,ibp,error,s01_logit_lens,10,11,
Qwen/discovery_IBP/s02_dla/ibp_correct_expB_dla.json,4754921282490284ce00a854693238be,355317,results,dla_standard,Qwen-2.5-72B,discovery,ibp,correct,s02_dla,25,188,
Qwen/discovery_IBP/s02_dla/ibp_error_expB_dla.json,0f4c3a3c37e108041b9895762a16e864,131677,results,dla_standard,Qwen-2.5-72B,discovery,ibp,error,s02_dla,10,188,
Qwen/discovery_IBP/s04_projections/ibp_correct_projections.json,c7c99409fd701ec161c29f7b2b693dcb,8101,results,projections_meta,Qwen-2.5-72B,discovery,ibp,correct,s04_projections,2,2,
Qwen/discovery_IBP/s04_projections/ibp_error_projections.json,886a56f9166739eb41633a2a54b45910,3555,results,projections_meta,Qwen-2.5-72B,discovery,ibp,error,s04_projections,2,2,
Qwen/discovery_IBP/s05_ablations/ibp_error_habit_ablation.json,b0360272d146450c091ba097a136c81a,126990,results,s05_ablations,Qwen-2.5-72B,discovery,ibp,error,s05_ablations,10,12,
Qwen/discovery_IBP/s05_ablations/ibp_error_joint_ablation.json,cf18c51d5dcacb45cb4f60c333deb767,8913,results,s05_joint,Qwen-2.5-72B,discovery,ibp,error,s05_ablations,11,3,
Qwen/discovery_IBP/s06_direction_subtraction/ibp_error_direction_subtraction.json,a3f4c01afae402d968c9b8e0d356ef76,21048,results,s06_edits,Qwen-2.5-72B,discovery,ibp,error,s06_direction_subtraction,10,39,
Qwen/discovery_IBP/s08_c2_steering/ibp_error_combined_ablation.json,dccb0a8e2d834d36a6f7e6208ac70078,27545,results,meta_results,Qwen-2.5-72B,discovery,ibp,error,s08_c2_steering,2,110,
Qwen/discovery_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,05161a8188c6bc504bc2ea2308c62642,17935,results,meta_results,Qwen-2.5-72B,discovery,ibp,error,s08_c2_steering,2,70,
Qwen/discovery_IBP/s08_c2_steering/ibp_error_generate_flipped.json,dc10e884a806d875042cf6bcfcfc704c,11806,results,meta_results,Qwen-2.5-72B,discovery,ibp,error,s08_c2_steering,2,4,
Qwen/heldout_4x4_DET/s01_logit_lens/det_4x4_correct_expA_logit_lens.json,790d3c157a475fd7238f4db9c4b069e4,296264,results,lens_standard,Qwen-2.5-72B,heldout,det,correct,s01_logit_lens,141,12,
Qwen/heldout_4x4_DET/s01_logit_lens/det_4x4_error_expA_logit_lens.json,88e23345aaf0c269914c7334f5fece4a,307496,results,lens_standard,Qwen-2.5-72B,heldout,det,error,s01_logit_lens,147,12,
Qwen/heldout_4x4_DET/s02_dla/det_4x4_correct_expB_dla.json,7862cd3d06ba0e4ef7db393ca91f1b7a,2607000,results,dla_standard,Qwen-2.5-72B,heldout,det,correct,s02_dla,141,204,
Qwen/heldout_4x4_DET/s02_dla/det_4x4_error_expB_dla.json,114eb0cc87636e347990e39c0b879081,2712177,results,dla_standard,Qwen-2.5-72B,heldout,det,error,s02_dla,147,204,
Qwen/heldout_4x4_DET/s04_projections/det_4x4_correct_projections.json,b6e1516c7ed4574c039a57974a00190a,43519,results,projections_case,Qwen-2.5-72B,heldout,det,correct,s04_projections,141,19,
Qwen/heldout_4x4_DET/s04_projections/det_4x4_error_projections.json,4b0f89f6311daea443ca5245dc078b3a,44350,results,projections_case,Qwen-2.5-72B,heldout,det,error,s04_projections,147,19,
Qwen/heldout_4x4_DET/s05_ablations/det_4x4_error_L77attn_retest.json,3aca1e3687fffef3000ae1d892f04e97,236618,results,retest_counts,Qwen-2.5-72B,heldout,det,error,s05_ablations,147,4,
Qwen/heldout_4x4_DET/s05_ablations/det_4x4_error_habit_ablation.json,f1a773e671940264f5e9a77ebb286698,109754,results,flat_delta,Qwen-2.5-72B,heldout,det,error,s05_ablations,147,6,
Qwen/heldout_4x4_DET/s05_ablations/det_4x4_error_joint_ablation.json,5a872b16e1c17dc89eca8cec7987652b,106520,results,s05_joint,Qwen-2.5-72B,heldout,det,error,s05_ablations,147,3,
Qwen/heldout_4x4_DET/s06_direction_subtraction/det_4x4_error_direction_subtraction.json,b79d4b290fdd61934799d22be828668a,207733,results,s06_edits,Qwen-2.5-72B,heldout,det,error,s06_direction_subtraction,99,39,
Qwen/heldout_4x4_DET/s06_direction_subtraction/det_4x4_error_direction_subtraction_a3.json,29581a9f363f9b95f0ef3745012207c3,88953,results,s06_edits,Qwen-2.5-72B,heldout,det,error,s06_direction_subtraction,99,15,
Qwen/heldout_4x4_DET/s07_patching/det_4x4_correct_reverse_patch.json,a976b5fc1cea6bc44887011e22af3f0c,79937,results,s07_patches,Qwen-2.5-72B,heldout,det,correct,s07_patching,141,10,
Qwen/heldout_4x4_DET/s07_patching/det_4x4_error_correct_mean_patch.json,fcef17f8bee338bd9a3a433d43c26e02,83135,results,s07_patches,Qwen-2.5-72B,heldout,det,error,s07_patching,99,11,
Qwen/heldout_4x4_DET/s07_patching/det_4x4_error_signmatched_patch.json,cbf90863376103dcf152543c5ca818ef,114373,results,meta_results,Qwen-2.5-72B,heldout,det,error,s07_patching,2,20,
Qwen/heldout_4x4_DET/s08_c2_steering/det_4x4_correct_c2_on_correct.json,745f7351438033391aa7e0fc43c58a86,135264,results,meta_results,Qwen-2.5-72B,heldout,det,correct,s08_c2_steering,2,23,
Qwen/heldout_4x4_DET/s08_c2_steering/det_4x4_error_combined_ablation.json,77260cf96010e21f5bf9570982f34e80,267203,results,meta_results,Qwen-2.5-72B,heldout,det,error,s08_c2_steering,2,110,
Qwen/heldout_4x4_DET/s08_c2_steering/det_4x4_error_ctrl_mag.json,4578ffacb6d8a418ed7ec92fdd485aad,173240,results,meta_results,Qwen-2.5-72B,heldout,det,error,s08_c2_steering,2,70,
Qwen/heldout_4x4_DET/s09_judge/det_4x4_correct_judge_candidates_armA.json,aa9641b81eda4891ec9adb7d47807d3b,123300,results,meta_results,Qwen-2.5-72B,heldout,det,correct,s09_judge,2,17,
Qwen/heldout_4x4_DET/s09_judge/det_4x4_error_judge_candidates_armB.json,bb9396aec34275c42eca42c125b3ce1b,91691,results,meta_results,Qwen-2.5-72B,heldout,det,error,s09_judge,2,23,
Qwen/heldout_IBP/s01_logit_lens/ibp_correct_expA_logit_lens.json,f9a47ff07cead33683cec35e0f95777b,104410,results,lens_standard,Qwen-2.5-72B,heldout,ibp,correct,s01_logit_lens,50,11,
Qwen/heldout_IBP/s01_logit_lens/ibp_error_expA_logit_lens.json,39a1728de758bc33a613a1d8bc182a7c,54753,results,lens_standard,Qwen-2.5-72B,heldout,ibp,error,s01_logit_lens,26,11,
Qwen/heldout_IBP/s02_dla/ibp_correct_expB_dla.json,a1209bfd468dc57bc414be72f50d843a,924766,results,dla_standard,Qwen-2.5-72B,heldout,ibp,correct,s02_dla,50,188,
Qwen/heldout_IBP/s02_dla/ibp_error_expB_dla.json,df8530f8137d54fc6b1012fefae8a1d3,481322,results,dla_standard,Qwen-2.5-72B,heldout,ibp,error,s02_dla,26,188,
Qwen/heldout_IBP/s04_projections/ibp_correct_projections.json,b1efc2c95f8b24cf2286bff5bc1cac19,15750,results,projections_meta,Qwen-2.5-72B,heldout,ibp,correct,s04_projections,2,2,
Qwen/heldout_IBP/s04_projections/ibp_error_projections.json,ff0a613ffed8e0d70bdf310512e98ec2,8270,results,projections_meta,Qwen-2.5-72B,heldout,ibp,error,s04_projections,2,2,
Qwen/heldout_IBP/s05_ablations/ibp_error_habit_ablation.json,217e68a5f97a0f5d45a618506f66d631,314198,results,s05_ablations,Qwen-2.5-72B,heldout,ibp,error,s05_ablations,26,11,
Qwen/heldout_IBP/s05_ablations/ibp_error_joint_ablation.json,e7dab5ef599511c16fbdaa222ba163a4,21902,results,s05_joint,Qwen-2.5-72B,heldout,ibp,error,s05_ablations,27,3,
Qwen/heldout_IBP/s06_direction_subtraction/ibp_error_direction_subtraction.json,45474bea9469c791d0cf88a1898e0b9c,52617,results,s06_edits,Qwen-2.5-72B,heldout,ibp,error,s06_direction_subtraction,25,39,
Qwen/heldout_IBP/s06_direction_subtraction/ibp_error_direction_subtraction_a3.json,a20c9352c64e19722a8ef70ddb204bba,22536,results,s06_edits,Qwen-2.5-72B,heldout,ibp,error,s06_direction_subtraction,25,15,
Qwen/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,81ae5a85b52deef0028c23bdd6876d36,48615,results,meta_results,Qwen-2.5-72B,heldout,ibp,correct,s08_c2_steering,2,23,
Qwen/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,6ae2da3f634efcd1dcff1166db68572c,68048,results,meta_results,Qwen-2.5-72B,heldout,ibp,error,s08_c2_steering,2,110,
Qwen/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,56e5b09194ab304f5fbc6f17b175dc92,44187,results,meta_results,Qwen-2.5-72B,heldout,ibp,error,s08_c2_steering,2,70,
Qwen/heldout_IBP/s09_judge/ibp_correct_judge_candidates_armA.json,5511a68eb88a0ef5898e0c8b4272d28a,44035,results,meta_results,Qwen-2.5-72B,heldout,ibp,correct,s09_judge,2,17,
Qwen/heldout_IBP/s09_judge/ibp_correct_judge_candidates_armA_L66.json,5a470374e4a981c11da7702a4702f0e2,44016,results,meta_results,Qwen-2.5-72B,heldout,ibp,correct,s09_judge,2,17,
Qwen/heldout_IBP/s09_judge/ibp_error_judge_candidates_armB.json,1f16c27d3bbc8ca163ded6cd5f60a79e,23349,results,meta_results,Qwen-2.5-72B,heldout,ibp,error,s09_judge,2,23,
Qwen/heldout_IBP/s09_judge/ibp_error_judge_candidates_armB_L66.json,5167fdef0d0cff7666478111f8277181,23282,results,meta_results,Qwen-2.5-72B,heldout,ibp,error,s09_judge,2,23,
Qwen/raw_data_4x4_DET/discovery/qwen_det_4x4_correct_n47_experiment_ready.xlsx,075ef7e49a643f5b462ba2c02be61bfc,44348,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Qwen/raw_data_4x4_DET/discovery/qwen_det_4x4_error_n59_experiment_ready.xlsx,31de7a8db3946173a301c2d1377b6e2f,61302,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Qwen/raw_data_4x4_DET/heldout/qwen_det_4x4_correct_heldout_n141_experiment_ready.csv,bb07dbeeae56cae5f677d969167c96ac,1007296,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Qwen/raw_data_4x4_DET/heldout/qwen_det_4x4_error_heldout_n147_experiment_ready.csv,e6e14789b89e5acf9297e75174b7fa63,1131771,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Qwen/raw_data_IBP/discovery/qwen_ibp_correct_n25_experiment_ready.xlsx,0e19747bddbc2a1a039539c88c9d7047,26853,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Qwen/raw_data_IBP/discovery/qwen_ibp_error_n10_experiment_ready.xlsx,90ca063995f1dd28bde588a0c252d900,11343,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Qwen/raw_data_IBP/heldout/qwen_ibp_correct_heldout_n50_experiment_ready.csv,e3274050f26472e9372dfc32e74aaaaf,509864,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
Qwen/raw_data_IBP/heldout/qwen_ibp_error_heldout_n26_experiment_ready.csv,50c6e77a6fb70a2a2ce3ff2fd435f7be,171290,raw_data,,n/a,n/a,n/a,n/a,n/a,,0,
README.md,c8b26fb40d02415ef5cb2a2377f76921,4065,repo_meta,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/fig3_steering.py,c2aa1433df69cd8eb4036ac59ccb7d6d,5473,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/fig4_universality.py,e6f7b981928b28545c18761155b2dbfb,4312,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/fig5_scorecard.py,11b00d06d01deef62e8d83fd34f0a56b,3705,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/figA_stamper_vs_adaptive.py,53b46e3bb29319740215c2822a5f3f7f,5353,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/figB_joint_ablation.py,7cfcff1ea082c97dd61513cf90be06f4,5383,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/fig_B1_layer0_lean.py,f2dc3d1e6f3f4eb92aad76caa33b0e29,4916,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/fig_G_specificity.py,7d5733936bd72b3861d7163b66743357,10511,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/lean_tests/gemma_context_lean.py,e51bf2fbf95b910b8052c21225c2d5a5,6926,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/lean_tests/gemma_context_lean_results.json,3895c5c90f03b53d515b4d4ea834194c,10835,paper_asset,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/lean_tests/gemma_data/expA_logit_lens.json,6b7610b96b4962faa8f116997795cebe,62704,paper_asset,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/lean_tests/gemma_data/gemma_determinant_experiment_ready.xlsx,843de0531b84f6c0ebc5daf51e0b2f50,39093,paper_asset,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/lean_tests/qwen_embed_geometry.py,3102ac166c93ae4950e755b7f1e24480,11500,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/lean_tests/qwen_embed_geometry_results.json,feb911309b64c37232d33dc127051a6d,5078,paper_asset,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/lean_tests/qwen_probe_token_lean.py,ff8f6b7b3fe3d7fb349d979e3acb020b,6224,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/lean_tests/qwen_probe_token_lean_results.json,4b6b393a62237f17a17718c8c0459d60,45783,paper_asset,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/lean_tests/qwen_text_lean.py,14d9350591a75dbd51f9e8060ea6d0e4,9891,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/lean_tests/qwen_text_lean_results.json,d55c247fd524479d7eb9185e5f830615,5764,paper_asset,,n/a,n/a,n/a,n/a,n/a,,0,
